ID;Label;REG;Entidad_ID;Nivel;Census-Level;year;START_;END_;Fecha_Dato;Nota;Dato-tipo;Fuente;Población;Blancos;Indios;Indefinidos;Mestizos;Castas;Blancos-rel;Indios-rel;Indefinidos-rel;Mestizos-rel;Castas-rel;Esclavos;Esclavos-rel;Vecinos-doc;Familias-doc;Total-doc;Eclesiasticos-t-doc;Blancos-t-doc;Indios-t-doc;Indefinidos-doc;Mestizos-t-doc;Castas-t-doc;Negros-t-doc;Esclavos-t-doc;Eclesiasticos-m-doc;Eclesiasticos-f-doc;Blancos-m-doc;Blancos-f-doc;Indios-m-doc;Indios-f-doc;Indefinidos-m-doc;Indefinidos-f-doc;Mestizos-m-doc;Mestizos-f-doc;Castas-m-doc;Castas-f-doc;Negros-m-doc;Negros-f-doc;Esclavos-m-doc;Esclavos-f-doc;Blancos-m-cas-doc;Blancos-m-sol-doc;Blancos-m-men-doc;Blancos-f-cas-doc;Blancos-f-sol-doc;Blancos-f-men-doc;Indios-m-cas-doc;Indios-m-sol-doc;Indios-m-men-doc;Indios-f-cas-doc;Indios-f-sol-doc;Indios-f-men-doc;Indefinido-m-cas;Indefinido-m-sol;Indefinido-m-men;Indefinido-f-cas;Indefinido-f-sol;Indefinido-f-men;Mestizos-m-cas-doc;Mestizos-m-sol-doc;Mestizos-m-men-doc;Mestizos-f-cas-doc;Mestizos-f-sol-doc;Mestizos-f-men-doc;Castas-m-cas-doc;Castas-m-sol-doc;Castas-m-men-doc;Castas-f-cas-doc;Castas-f-sol-doc;Castas-f-men-doc;Negros-m-cas-doc;Negros-m-sol-doc;Negros-m-men-doc;Negros-f-sol-doc;Negros-f-cas-doc;Negros-f-men-doc;Esclavos-m-cas-doc;Esclavos-m-sol-doc;Esclavos-m-men-doc;Esclavos-f-cas-doc;Esclavos-f-sol-doc;Esclavos-f-men-doc;Blancos-m-viudos;Blancos-f-viudos;Indios-m-viudos;Indios-f-viudos;Indefinido-m-viudos;Indefinido-f-viudos;Mestizos-m-viudos;Mestizos-f-viudos;Castas-m-viudos;Castas-f-viudos;Negros-m-viudos;Negros-f-viudos;Esclavos-m-viudos;Esclavos-f-viudos;Tributarios
927;Rincón;SDO;PTSDPRRI;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;1482;0;0;1482;0;0;0,00;0,00;100,00;0,00;0,00;0;;214;;;;;;1482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
928;Añasco;SDO;PTSDPRAN;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;3538;0;0;3538;0;0;0,00;0,00;100,00;0,00;0,00;0;;578;;;;;;3538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
929;Mayagues;SDO;PTSDPRMY;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;2397;0;0;2397;0;0;0,00;0,00;100,00;0,00;0,00;0;;314;;;;;;2397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930;Cabo Rojo;SDO;PTSDPRCR;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;1943;0;0;1943;0;0;0,00;0,00;100,00;0,00;0,00;0;;284;;;;;;1943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
931;San Germán;SDO;JUSDPRSG;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;6529;0;0;6529;0;0;0,00;0,00;100,00;0,00;0,00;0;;833;;;;;;6529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932;Yauco;SDO;PTSDPRYC;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;2197;0;0;2197;0;0;0,00;0,00;100,00;0,00;0,00;0;;336;;;;;;2197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
933;Ponce;SDO;PTSDPRPO;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;4337;0;0;4337;0;0;0,00;0,00;100,00;0,00;0,00;0;;678;;;;;;4337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934;Coamo;SDO;PTSDPRCO;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;2641;0;0;2641;0;0;0,00;0,00;100,00;0,00;0,00;0;;371;;;;;;2641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
935;Guayama;SDO;PTSDPRGM;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;2571;0;0;2571;0;0;0,00;0,00;100,00;0,00;0,00;0;;365;;;;;;2571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936;Cayay de Muesas;SDO;PTSDPRCY;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;370;0;0;370;0;0;0,00;0,00;100,00;0,00;0,00;0;;51;;;;;;370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
937;Humacado;SDO;PTSDPRHU;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;1409;0;0;1409;0;0;0,00;0,00;100,00;0,00;0,00;0;;177;;;;;;1409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
938;Faxardo;SDO;PTSDPRFA;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;793;0;0;793;0;0;0,00;0,00;100,00;0,00;0,00;0;;119;;;;;;793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
939;Loisa;SDO;PTSDPRLO;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;1075;0;0;1075;0;0;0,00;0,00;100,00;0,00;0,00;0;;101;;;;;;1075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940;Caguas;SDO;PTSDPRCG;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;603;0;0;603;0;0;0,00;0,00;100,00;0,00;0,00;0;;165;;;;;;603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
941;Rio Piedras;SDO;PTSDPRRP;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;1528;0;0;1528;0;0;0,00;0,00;100,00;0,00;0,00;0;;195;;;;;;1528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942;Cangrejos;SDO;PTSDPRCJ;Partido;30;1775;1775;1775;1775;;original;mp-sd_368;436;0;0;436;0;0;0,00;0,00;100,00;0,00;0,00;0;;46;;;;;;436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
943;Puerto Rico;SDO;PRSDPR00;Provincia;40;1775;1775;1775;1775;;suma-de-parciales;mp-sd_368;61449;0;0;61449;0;0;0,00;0,00;100,00;0,00;0,00;0;;8878;;;;;;61449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
944;Choco;NGR;PRNGCH00;Provincia;40;1782;1782;1782;1782;;suma-de-parciales;agnc-misc39;17900;359;6552;0;0;10989;2,01;36,60;0,00;0,00;61,39;7090;39,609;;;;;;;;;;;;18;0;;;;;;;;;;;;;;;72;130;;40;99;;1343;1930;;1355;1924;;;;;;;;;;;;;;623;1322;;638;1316;;;;;;;;1160;2714;;1125;2091;;;;;;;;;;;;;;;;
945;Choco;NGR;PRNGCH00;Provincia;40;1781;1781;1781;1781;;original;agnc-misc39;16707;0;0;16707;0;0;0,00;0,00;100,00;0,00;0,00;0;;;;;;;;16707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
946;Novitá;NGR;JUNGCHNO;Jurisdiccion;30;1782;1782;1782;1782;;suma-de-parciales;agnc-misc39;9290;178;2007;0;0;7105;1,92;21,60;0,00;0,00;76,48;4872;52,443;;;;;;;;;;;;10;0;;;;;;;;;;;;;;;34;60;;23;51;;429;587;;435;556;;;;;;;;;;;;;;360;765;;348;760;;;;;;;;843;1720;;808;1501;;;;;;;;;;;;;;;;
947;Zitará;NGR;JUNGCHCI;Jurisdiccion;30;1782;1782;1782;1782;;suma-de-parciales;agnc-misc39;8610;181;4545;0;0;3884;2,10;52,79;0,00;0,00;45,11;2218;25,761;;;;;;;;;;;;8;0;;;;;;;;;;;;;;;38;70;;17;48;;914;1343;;920;1368;;;;;;;;;;;;;;263;557;;290;556;;;;;;;;317;994;;317;590;;;;;;;;;;;;;;;;
948;Cuenca;NGR;JUQUCUCU;Partido;34;1782;1782;1783;1783;Faltan Alausí y Zaruma. En la suma del padrón, está la cifra total de 88396 individuos, pero resulta de una suma mala en la rúbrica de hombres casados.;suma-de-parciales;padron-cuenca;90196;28627;60203;0;0;1366;31,74;66,75;0,00;0,00;1,51;268;0,297;;;;;;;;;;;;153;53;;;;;;;;;;;;;;;5135;8820;;4914;9552;;14990;15685;;14076;15452;;;;;;;;;;;;;;237;314;;159;388;;;;;;;;65;88;;43;72;;;;;;;;;;;;;;;;
949;Alanje;NGR;JUNGVEAL;Partido;30;1756;1756;1756;1756;;original;censo-veragua;2567;0;0;2359;0;208;0,00;0,00;91,90;0,00;8,10;208;8,103;;;;;;;2359;;;;208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
950;Remedios;NGR;JUNGVERE;Partido;30;1756;1756;1756;1756;;original;censo-veragua;798;0;0;798;0;0;0,00;0,00;100,00;0,00;0,00;0;;;;;;;;798;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
951;Veragua;NGR;JUNGVEVE;Partido;30;1756;1756;1756;1756;;original;censo-veragua;8683;0;0;8287;0;396;0,00;0,00;95,44;0,00;4,56;396;4,561;;;;;;;8287;;;;396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952;Veragua;NGR;PRNGVE00;Provincia_menor;40;1756;1756;1756;1756;;suma-de-parciales;censo-veragua;12048;0;0;11444;0;604;0,00;0,00;94,99;0,00;5,01;604;5,013;;;;;;;11444;;;;604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
953;Guayaquil;QUI;JUQUGQGQ;Partido;30;1765;1765;1765;1765;;suma-de-parciales;volland;5214;0;80;5134;0;0;0,00;1,53;98,47;0,00;0,00;0;;;;;;;80;5134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
954;Puerto Viejo;QUI;JUQUGQPV;Partido;30;1765;1765;1765;1765;;suma-de-parciales;volland;5250;0;2550;2700;0;0;0,00;48,57;51,43;0,00;0,00;0;;;;;;;2550;2700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
955;Puna;QUI;JUQUGQPU;Partido;30;1765;1765;1765;1765;;suma-de-parciales;volland;538;0;441;97;0;0;0,00;81,97;18,03;0,00;0,00;0;;;;;;;441;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
956;Naranjal;QUI;JUQUGQNA;Partido;30;1765;1765;1765;1765;;suma-de-parciales;volland;127;0;124;3;0;0;0,00;97,64;2,36;0,00;0,00;0;;;;;;;124;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
957;Yaguachi;QUI;JUQUGQYA;Partido;30;1765;1765;1765;1765;;suma-de-parciales;volland;1500;0;0;1500;0;0;0,00;0,00;100,00;0,00;0,00;0;;;;;;;;1500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
958;Babahoyo;QUI;JUQUGQBH;Partido;30;1765;1765;1765;1765;;suma-de-parciales;volland;1058;0;294;764;0;0;0,00;27,79;72,21;0,00;0,00;0;;;;;;;294;764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
959;Baba;QUI;JUQUGQBB;Partido;30;1765;1765;1765;1765;;suma-de-parciales;volland;2600;0;264;2336;0;0;0,00;10,15;89,85;0,00;0,00;0;;;;;;;264;2336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
960;Palenque;QUI;JUQUGQPA;Partido;30;1765;1765;1765;1765;;suma-de-parciales;volland;701;0;154;547;0;0;0,00;21,97;78,03;0,00;0,00;0;;;;;;;154;547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
961;Balsar;QUI;JUQUGQBZ;Partido;30;1765;1765;1765;1765;;suma-de-parciales;volland;167;0;32;135;0;0;0,00;19,16;80,84;0,00;0,00;0;;;;;;;32;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
962;Daule;QUI;JUQUGQDA;Partido;30;1765;1765;1765;1765;;suma-de-parciales;volland;2631;0;1052;1579;0;0;0,00;39,98;60,02;0,00;0,00;0;;;;;;;1052;1579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
963;Punta de Santa Elena;QUI;JUQUGQSE;Partido;30;1765;1765;1765;1765;;suma-de-parciales;volland;3026;0;2870;156;0;0;0,00;94,84;5,16;0,00;0,00;0;;;;;;;2870;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
964;Guayaquil;QUI;PRQUGQ00;Provincia;40;1765;1765;1765;1765;;suma-de-parciales;volland;22812;0;7861;14951;0;0;0,00;34,46;65,54;0,00;0,00;0;;;;;;;7861;14951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
965;Santa Marta;NGR;PRNGSM00;Provincia;40;1793;1791;1793;1793;;suma-de-parciales;convocatoria;47368;5211;8638;0;0;33519;11,00;18,24;0,00;0,00;70,76;4154;8,770;;;;;;;;;;;;112;0;;;;;;;;;;;;;;;741;1762;;745;1851;;1345;2807;;1401;3085;;;;;;;;;;;;;;4137;10101;;4128;10999;;;;;;;;283;1782;;269;1820;;;;;;;;;;;;;;;;
966;Chiapas;GUA;PRGUCH00;Provincia;40;1796;1796;1796;1796;El total según el cuadro es de 99001, pero difiere de la suma de parciales. Parece que faltan algunos curatos o se habían suprimido entre1774 y 1796 y no nos informa Juarrós sobre esas reformas.;suma-de-parciales;juarros;98434;0;0;98434;0;0;0,00;0,00;100,00;0,00;0,00;0;0,000;;;;;;;98434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
967;Bogotá;NGR;JUNGSFBG;Partido;30;1755;1755;1761;;;suma-de-parciales;herrera1;7319;0;4940;2379;0;0;0,00;67,50;32,50;0,00;0,00;0;0,000;;;;;;4940;2379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
968;Ubaque;NGR;JUNGSFCA;Partido;30;1755;1755;1761;;;suma-de-parciales;herrera1;5609;0;3497;2112;0;0;0,00;62,35;37,65;0,00;0,00;0;0,000;;;;;;3497;2112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
969;Boza;NGR;JUNGSFBZ;Partido;30;1755;1755;1761;;;suma-de-parciales;herrera1;3169;0;1605;1564;0;0;0,00;50,65;49,35;0,00;0,00;0;0,000;;;;;;1605;1564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
970;Guatavita;NGR;JUNGSFGV;Partido;30;1755;1755;1761;;;suma-de-parciales;herrera1;11999;0;5654;6345;0;0;0,00;47,12;52,88;0,00;0,00;0;0,000;;;;;;5654;6345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
971;Zipaquira;NGR;JUNGSFZI;Partido;30;1755;1755;1761;;;suma-de-parciales;herrera1;12501;0;6679;5822;0;0;0,00;53,43;46,57;0,00;0,00;0;0,000;;;;;;6679;5822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
972;Ubate;NGR;JUNGSFUB;Partido;30;1755;1755;1761;;;suma-de-parciales;herrera1;10205;0;5656;4549;0;0;0,00;55,42;44,58;0,00;0,00;0;0,000;;;;;;5656;4549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
974;Pasca;NGR;JUNGSFPA;Partido;30;1755;1755;1761;;;suma-de-parciales;herrera1;2007;0;738;1269;0;0;0,00;36,77;63,23;0,00;0,00;0;0,000;;;;;;738;1269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
975;Alvarez;SDO;PTSDLHAL;Partido;20;1787;1787;1788;1788;;desconocido;amores;758;606;0;0;0;152;79,95;0,00;0,00;0,00;20,05;126;16,623;;;;;606;;;;26;;126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
976;Arroyo Arenas;SDO;PTSDLHAA;Partido;20;1787;1787;1788;1788;;desconocido;amores;340;224;0;0;0;116;65,88;0,00;0,00;0,00;34,12;32;9,412;;;;;224;;;;84;;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
977;Bahiahonda;SDO;PTSDLHBH;Partido;20;1787;1787;1788;1788;;desconocido;amores;462;302;0;0;0;160;65,37;0,00;0,00;0,00;34,63;142;30,736;;;;;302;;;;18;;142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
978;Batabano;SDO;PTSDLHBB;Partido;20;1787;1787;1788;1788;;desconocido;amores;588;344;0;0;0;244;58,50;0,00;0,00;0,00;41,50;213;36,224;;;;;344;;;;31;;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
979;Bauta;SDO;PTSDLHBT;Partido;20;1787;1787;1788;1788;;desconocido;amores;2194;753;0;0;0;1441;34,32;0,00;0,00;0,00;65,68;1363;62,124;;;;;753;;;;78;;1363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
980;Buenaventura;SDO;PTSDLHBV;Partido;20;1787;1787;1788;1788;;desconocido;amores;1821;778;0;0;0;1043;42,72;0,00;0,00;0,00;57,28;919;50,467;;;;;778;;;;124;;919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
981;Calvario;SDO;PTSDLHCV;Partido;20;1787;1787;1788;1788;;desconocido;amores;1475;1070;0;0;0;405;72,54;0,00;0,00;0,00;27,46;341;23,119;;;;;1070;;;;64;;341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
982;Cano;SDO;PTSDLHCO;Partido;20;1787;1787;1788;1788;;desconocido;amores;1083;701;0;0;0;382;64,73;0,00;0,00;0,00;35,27;326;30,102;;;;;701;;;;56;;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
984;Gabriel;SDO;PTSDLHGA;Partido;20;1787;1787;1788;1788;;desconocido;amores;1248;529;0;0;0;719;42,39;0,00;0,00;0,00;57,61;488;39,103;;;;;529;;;;231;;488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
985;Gibacoa;SDO;PTSDLHGI;Partido;20;1787;1787;1788;1788;;desconocido;amores;716;458;0;0;0;258;63,97;0,00;0,00;0,00;36,03;220;30,726;;;;;458;;;;38;;220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
986;Govea;SDO;PTSDLHGO;Partido;20;1787;1787;1788;1788;;desconocido;amores;1142;874;0;0;0;268;76,53;0,00;0,00;0,00;23,47;199;17,426;;;;;874;;;;69;;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987;Guacamaro;SDO;PTSDMAGC;Partido;20;1787;1787;1788;1788;;desconocido;amores;202;0;0;202;0;0;0,00;0,00;100,00;0,00;0,00;0;0,000;;;;;;;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
988;Guadalupe;SDO;PTSDLHGD;Partido;20;1787;1787;1788;1788;El total en el cuadro de amores es de 4241. Nosotros incluimos aquí también el dato para Santo Cristo de la Salud.;suma-de-parciales;amores;5305;239;0;3164;0;1902;4,51;0,00;59,64;0,00;35,85;874;16,475;;;;;239;;3164;;1028;;874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
989;Guatao;SDO;PTSDLHGT;Partido;20;1787;1787;1788;1788;;desconocido;amores;1568;760;0;0;0;808;48,47;0,00;0,00;0,00;51,53;673;42,921;;;;;760;;;;135;;673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
990;Guajaybon;SDO;PTSDLHGY;Partido;20;1787;1787;1788;1788;;desconocido;amores;377;151;0;0;0;226;40,05;0,00;0,00;0,00;59,95;220;58,355;;;;;151;;;;6;;220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
991;Guamutas;SDO;PTSDMAGM;Partido;20;1787;1787;1788;1788;;desconocido;amores;1262;734;0;0;0;528;58,16;0,00;0,00;0,00;41,84;278;22,029;;;;;734;;;;250;;278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
992;Guanabacoa;SDO;JUSDLHGU;Partido;20;1787;1787;1788;1788;;desconocido;amores;9233;5202;0;0;0;4031;56,34;0,00;0,00;0,00;43,66;3326;36,023;;;;;5202;;;;705;;3326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
993;Guanajuay;SDO;PTSDLHGJ;Partido;20;1787;1787;1788;1788;;desconocido;amores;2010;1113;0;0;0;897;55,37;0,00;0,00;0,00;44,63;772;38,408;;;;;1113;;;;125;;772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
994;Guazabacoa;SDO;PTSDLHGS;Partido;20;1787;1787;1788;1788;;desconocido;amores;503;372;0;0;0;131;73,96;0,00;0,00;0,00;26,04;123;24,453;;;;;372;;;;8;;123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
995;Guines;SDO;PTSDLHGN;Partido;20;1787;1787;1788;1788;;desconocido;amores;4020;3140;0;0;0;880;78,11;0,00;0,00;0,00;21,89;785;19,527;;;;;3140;;;;95;;785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
996;Hanavana;SDO;PTSDLHHA;Partido;20;1787;1787;1788;1788;;desconocido;amores;1101;849;0;0;0;252;77,11;0,00;0,00;0,00;22,89;197;17,893;;;;;849;;;;55;;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
997;Horcon;SDO;PTSDLHHO;Partido;20;1787;1787;1788;1788;;desconocido;amores;625;472;0;0;0;153;75,52;0,00;0,00;0,00;24,48;104;16,640;;;;;472;;;;49;;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
998;Isla de Pinos;SDO;PTSDLHPI;Partido;20;1787;1787;1788;1788;;desconocido;amores;70;0;0;70;0;0;0,00;0,00;100,00;0,00;0,00;0;0,000;;;;;;;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
999;Jesus Maria;SDO;PTSDLHJM;Partido;20;1787;1787;1788;1788;;desconocido;amores;4576;3882;0;0;0;694;84,83;0,00;0,00;0,00;15,17;357;7,802;;;;;3882;;;;337;;357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
